KOs	KO_count	KO_frequency
K00863	30	0.0185414091
K00864	791	0.4888751545
K00865	573	0.3541409147
K00866	0	0.0000000000
K00867	104	0.0642768850
K00868	363	0.2243510507
K00869	745	0.4604449938
K00871	1	0.0006180470
K00872	899	0.5556242274
K00873	1569	0.9697156984
K00874	1098	0.6786155748
K00875	1	0.0006180470
K00876	1526	0.9431396786
K00877	1	0.0006180470
K00878	257	0.1588380717
K00879	478	0.2954264524
K00880	5	0.0030902349
K00881	0	0.0000000000
K00882	33	0.0203955501
K00883	74	0.0457354759
K00884	335	0.2070457355
K00885	1	0.0006180470
K00886	256	0.1582200247
K00887	1124	0.6946847960
K00888	0	0.0000000000
K00889	0	0.0000000000
K00891	1323	0.8176761434
K00892	3	0.0018541409
K00893	0	0.0000000000
K00894	0	0.0000000000
K00895	463	0.2861557478
K00897	34	0.0210135970
K00898	0	0.0000000000
K00899	109	0.0673671199
K00900	0	0.0000000000
K00901	9	0.0055624227
K00902	10	0.0061804697
K00903	811	0.5012360939
K00904	0	0.0000000000
K00905	0	0.0000000000
K00906	50	0.0309023486
K00907	0	0.0000000000
K00908	0	0.0000000000
K00909	0	0.0000000000
K00910	0	0.0000000000
K00911	0	0.0000000000
K00912	1592	0.9839307787
K00913	0	0.0000000000
K00914	0	0.0000000000
K00915	0	0.0000000000
K00916	1	0.0006180470
K00917	26	0.0160692213
K00918	1	0.0006180470
K00919	887	0.5482076638
K00920	0	0.0000000000
K00921	0	0.0000000000
K00922	0	0.0000000000
K00923	0	0.0000000000
K00924	5	0.0030902349
K00925	1045	0.6458590853
K00926	47	0.0290482077
K00927	1613	0.9969097651
K00928	1010	0.6242274413
K00929	383	0.2367119901
K00930	1312	0.8108776267
K00931	976	0.6032138443
K00932	0	0.0000000000
K00933	0	0.0000000000
K00934	3	0.0018541409
K00936	452	0.2793572311
K00937	1359	0.8399258344
K00938	7	0.0043263288
K00939	1592	0.9839307787
K00940	1320	0.8158220025
K00941	1144	0.7070457355
K00942	1610	0.9950556242
K00943	191	0.1180469716
K00944	20	0.0123609394
K00945	1601	0.9894932015
K00946	1608	0.9938195303
K00947	0	0.0000000000
K00948	1612	0.9962917182
K00949	845	0.5222496910
K00950	1433	0.8856613103
K00951	14	0.0086526576
K00952	13	0.0080346106
K00953	1	0.0006180470
K00954	1600	0.9888751545
K00955	23	0.0142150803
K00956	1190	0.7354758962
K00957	1217	0.7521631644
K00958	12	0.0074165637
K00960	0	0.0000000000
K00962	1615	0.9981458591
K00963	25	0.0154511743
K00965	537	0.3318912237
K00966	125	0.0772558714
K00967	0	0.0000000000
K00968	0	0.0000000000
K00969	1607	0.9932014833
K00970	1582	0.9777503090
K00971	1568	0.9690976514
K00972	29	0.0179233622
K00973	1610	0.9950556242
K00974	46	0.0284301607
K00975	683	0.4221260816
K00976	0	0.0000000000
K00977	0	0.0000000000
K00978	251	0.1551297899
K00979	1551	0.9585908529
K00980	545	0.3368355995
K00981	1615	0.9981458591
K00982	6	0.0037082818
K00983	432	0.2669962917
K00984	13	0.0080346106
K00985	0	0.0000000000
K00986	1016	0.6279357231
K00987	0	0.0000000000
K00988	294	0.1817058096
K00989	37	0.0228677379
K00990	16	0.0098887515
K00991	857	0.5296662546
K00992	674	0.4165636588
K00993	0	0.0000000000
K00994	0	0.0000000000
K00995	159	0.0982694685
K00996	0	0.0000000000
K00997	230	0.1421508035
K00998	4	0.0024721879
K00999	1	0.0006180470
K01000	1614	0.9975278121
K01001	0	0.0000000000
K01002	52	0.0321384425
K01003	5	0.0030902349
K01004	20	0.0123609394
K01005	22	0.0135970334
K01006	559	0.3454882571
K01007	771	0.4765142151
K01008	164	0.1013597033
K01009	199	0.1229913473
K01011	688	0.4252163164
K01012	1192	0.7367119901
K01013	24	0.0148331273
K01014	35	0.0216316440
K01015	0	0.0000000000
K01016	23	0.0142150803
K01017	8	0.0049443758
K01019	2	0.0012360939
K01020	11	0.0067985167
K01021	80	0.0494437577
K01022	34	0.0210135970
K01023	267	0.1650185414
K01024	30	0.0185414091
K01025	3	0.0018541409
K01026	6	0.0037082818
K01027	69	0.0426452410
K01028	900	0.5562422744
K01029	900	0.5562422744
K01031	3	0.0018541409
K01032	3	0.0018541409
K01034	59	0.0364647713
K01035	53	0.0327564895
K01039	3	0.0018541409
K01040	3	0.0018541409
K01041	51	0.0315203956
K01042	2	0.0012360939
K01043	123	0.0760197775
K01044	1	0.0006180470
K01045	20	0.0123609394
K01046	365	0.2255871446
K01047	0	0.0000000000
K01048	65	0.0401730532
K01049	0	0.0000000000
K01050	0	0.0000000000
K01051	708	0.4375772559
K01052	12	0.0074165637
K01053	796	0.4919653894
K01054	526	0.3250927070
K01055	1189	0.7348578492
K01056	1614	0.9975278121
K01057	785	0.4851668727
K01058	343	0.2119901112
K01059	0	0.0000000000
K01060	410	0.2533992583
K01061	862	0.5327564895
K01062	102	0.0630407911
K01063	0	0.0000000000
K01064	0	0.0000000000
