KOs	KO_count	KO_frequency
K00924	0	0.0000000000
K00925	118	0.4521072797
K00926	53	0.2030651341
K00927	260	0.9961685824
K00928	189	0.7241379310
K00929	4	0.0153256705
K00930	187	0.7164750958
K00931	193	0.7394636015
K00932	0	0.0000000000
K00933	0	0.0000000000
K00934	0	0.0000000000
K00936	150	0.5747126437
K00937	169	0.6475095785
K00938	57	0.2183908046
K00939	214	0.8199233716
K00940	228	0.8735632184
K00941	186	0.7126436782
K00942	157	0.6015325670
K00943	259	0.9923371648
K00944	45	0.1724137931
K00945	255	0.9770114943
K00946	156	0.5977011494
K00947	0	0.0000000000
K00948	259	0.9923371648
K00949	38	0.1455938697
K00950	145	0.5555555556
K00951	0	0.0000000000
K00952	24	0.0919540230
K00953	0	0.0000000000
K00954	259	0.9923371648
K00955	6	0.0229885057
K00956	144	0.5517241379
K00957	150	0.5747126437
K00958	0	0.0000000000
K00960	0	0.0000000000
K00962	259	0.9923371648
K00963	193	0.7394636015
K00965	23	0.0881226054
K00966	14	0.0536398467
K00967	0	0.0000000000
K00968	0	0.0000000000
K00969	259	0.9923371648
K00970	200	0.7662835249
K00971	170	0.6513409962
K00972	0	0.0000000000
K00973	203	0.7777777778
K00974	252	0.9655172414
K00975	106	0.4061302682
K00976	0	0.0000000000
K00977	0	0.0000000000
K00978	77	0.2950191571
K00979	157	0.6015325670
K00980	11	0.0421455939
K00981	258	0.9885057471
K00982	6	0.0229885057
K00983	1	0.0038314176
K00984	0	0.0000000000
K00985	0	0.0000000000
K00986	72	0.2758620690
K00987	0	0.0000000000
K00988	1	0.0038314176
K00989	6	0.0229885057
K00990	150	0.5747126437
K00991	53	0.2030651341
K00992	143	0.5478927203
K00993	18	0.0689655172
K00994	0	0.0000000000
K00995	3	0.0114942529
K00996	3	0.0114942529
K00997	246	0.9425287356
K00998	0	0.0000000000
K00999	0	0.0000000000
K01000	260	0.9961685824
K01001	0	0.0000000000
K01002	15	0.0574712644
K01003	0	0.0000000000
K01004	52	0.1992337165
K01005	200	0.7662835249
K01006	67	0.2567049808
K01007	19	0.0727969349
K01008	38	0.1455938697
K01009	14	0.0536398467
K01011	148	0.5670498084
K01012	177	0.6781609195
K01013	0	0.0000000000
K01014	0	0.0000000000
K01015	0	0.0000000000
K01016	0	0.0000000000
K01017	0	0.0000000000
K01019	0	0.0000000000
K01020	3	0.0114942529
K01021	0	0.0000000000
K01022	6	0.0229885057
K01023	14	0.0536398467
K01024	2	0.0076628352
K01025	0	0.0000000000
K01026	2	0.0076628352
K01027	0	0.0000000000
K01028	96	0.3678160920
K01029	2	0.0076628352
K01031	0	0.0000000000
K01032	0	0.0000000000
K01034	1	0.0038314176
K01035	1	0.0038314176
K01039	4	0.0153256705
K01040	32	0.1226053640
K01041	0	0.0000000000
K01042	26	0.0996168582
K01043	0	0.0000000000
K01044	0	0.0000000000
K01045	141	0.5402298851
K01046	156	0.5977011494
K01047	0	0.0000000000
K01048	12	0.0459770115
K01049	0	0.0000000000
K01050	0	0.0000000000
