KOs	KO_count	KO_frequency
K00604	117	1.0000000000
K00605	71	0.6068376068
K00606	70	0.5982905983
K00607	0	0.0000000000
K00608	0	0.0000000000
K00609	68	0.5811965812
K00610	0	0.0000000000
K00611	70	0.5982905983
K00612	17	0.1452991453
K00613	5	0.0427350427
K00614	0	0.0000000000
K00615	34	0.2905982906
K00616	70	0.5982905983
K00617	0	0.0000000000
K00618	0	0.0000000000
K00619	26	0.2222222222
K00620	70	0.5982905983
K00621	5	0.0427350427
K00622	0	0.0000000000
K00623	0	0.0000000000
K00624	0	0.0000000000
K00625	24	0.2051282051
K00626	19	0.1623931624
K00627	115	0.9829059829
K00628	0	0.0000000000
K00629	0	0.0000000000
K00630	47	0.4017094017
K00631	0	0.0000000000
K00632	4	0.0341880342
K00633	6	0.0512820513
K00634	10	0.0854700855
K00635	6	0.0512820513
K00637	0	0.0000000000
K00638	5	0.0427350427
K00639	48	0.4102564103
K00640	70	0.5982905983
K00641	56	0.4786324786
K00643	0	0.0000000000
K00645	117	1.0000000000
K00646	2	0.0170940171
K00647	30	0.2564102564
K00648	117	1.0000000000
K00649	0	0.0000000000
K00650	1	0.0085470085
K00651	1	0.0085470085
K00652	111	0.9487179487
K00653	0	0.0000000000
K00654	0	0.0000000000
K00655	117	1.0000000000
K00656	35	0.2991452991
K00657	28	0.2393162393
K00658	113	0.9658119658
K00659	0	0.0000000000
K00660	0	0.0000000000
K00661	60	0.5128205128
K00662	1	0.0085470085
K00663	14	0.1196581197
K00664	0	0.0000000000
K00665	0	0.0000000000
K00666	24	0.2051282051
K00667	0	0.0000000000
K00668	0	0.0000000000
K00669	0	0.0000000000
K00670	0	0.0000000000
K00671	2	0.0170940171
K00672	25	0.2136752137
K00673	8	0.0683760684
K00674	0	0.0000000000
K00675	7	0.0598290598
K00677	117	1.0000000000
K00678	0	0.0000000000
K00679	0	0.0000000000
K00680	0	0.0000000000
K00681	29	0.2478632479
K00682	16	0.1367521368
K00683	42	0.3589743590
K00684	39	0.3333333333
K00685	0	0.0000000000
K00686	5	0.0427350427
K00687	0	0.0000000000
K00688	79	0.6752136752
K00689	0	0.0000000000
K00690	0	0.0000000000
K00691	1	0.0085470085
K00692	0	0.0000000000
K00693	1	0.0085470085
K00694	11	0.0940170940
K00695	0	0.0000000000
K00696	24	0.2051282051
K00697	7	0.0598290598
K00698	0	0.0000000000
K00699	0	0.0000000000
K00700	117	1.0000000000
K00701	4	0.0341880342
K00702	8	0.0683760684
K00703	95	0.8119658120
K00704	0	0.0000000000
K00705	107	0.9145299145
K00706	0	0.0000000000
K00709	0	0.0000000000
K00710	4	0.0341880342
K00712	18	0.1538461538
K00713	0	0.0000000000
K00714	0	0.0000000000
K00715	0	0.0000000000
K00716	0	0.0000000000
K00717	0	0.0000000000
K00718	26	0.2222222222
K00719	0	0.0000000000
K00720	7	0.0598290598
K00721	52	0.4444444444
K00722	11	0.0940170940
K00725	5	0.0427350427
K00726	1	0.0085470085
K00727	0	0.0000000000
K00728	31	0.2649572650
K00729	28	0.2393162393
K00730	0	0.0000000000
K00731	12	0.1025641026
K00733	0	0.0000000000
K00734	0	0.0000000000
K00735	0	0.0000000000
K00736	0	0.0000000000
K00737	1	0.0085470085
K00738	0	0.0000000000
K00739	0	0.0000000000
K00741	0	0.0000000000
K00742	0	0.0000000000
K00743	0	0.0000000000
K00744	0	0.0000000000
K00746	0	0.0000000000
K00747	0	0.0000000000
K00748	117	1.0000000000
K00749	0	0.0000000000
K00750	3	0.0256410256
K00752	1	0.0085470085
K00753	0	0.0000000000
K00754	76	0.6495726496
K00756	25	0.2136752137
K00757	0	0.0000000000
K00758	9	0.0769230769
K00759	40	0.3418803419
K00760	40	0.3418803419
K00761	45	0.3846153846
K00762	70	0.5982905983
K00763	17	0.1452991453
K00764	70	0.5982905983
K00765	70	0.5982905983
K00766	60	0.5128205128
K00767	70	0.5982905983
K00768	35	0.2991452991
K00769	0	0.0000000000
K00770	0	0.0000000000
K00771	0	0.0000000000
K00772	6	0.0512820513
K00773	117	1.0000000000
K00774	0	0.0000000000
K00775	0	0.0000000000
K00776	0	0.0000000000
K00777	0	0.0000000000
K00778	0	0.0000000000
K00779	0	0.0000000000
K00780	0	0.0000000000
K00781	0	0.0000000000
K00782	30	0.2564102564
K00783	39	0.3333333333
K00784	85	0.7264957265
K00785	2	0.0170940171
K00786	0	0.0000000000
K00787	0	0.0000000000
K00788	82	0.7008547009
K00789	76	0.6495726496
K00790	98	0.8376068376
K00791	114	0.9743589744
K00793	113	0.9658119658
K00794	113	0.9658119658
