KOs	KO_count	KO_frequency
K00949	8373	0.3912433998
K00950	15978	0.7466006261
K00951	350	0.0163543760
K00952	122	0.0057006682
K00953	269	0.0125695061
K00954	21093	0.9856081492
K00955	4676	0.2184944629
K00956	8327	0.3890939676
K00957	12131	0.5668426709
K00958	3059	0.1429372459
K00960	0	0.0000000000
K00962	20677	0.9661698051
K00963	7046	0.3292369515
K00965	8194	0.3828793047
K00966	2366	0.1105555815
K00967	38	0.0017756180
K00968	16	0.0007476286
K00969	20361	0.9514041400
K00970	14885	0.6955282463
K00971	4544	0.2123265268
K00972	192	0.0089715434
K00973	18092	0.8453810570
K00974	13687	0.6395495538
K00975	11981	0.5598336526
K00976	0	0.0000000000
K00977	0	0.0000000000
K00978	4484	0.2095229195
K00979	11975	0.5595532919
K00980	4228	0.1975608616
K00981	21242	0.9925704406
K00982	12342	0.5767020233
K00983	2255	0.1053689080
K00984	1940	0.0906499696
K00985	0	0.0000000000
K00986	9751	0.4556329143
K00987	0	0.0000000000
K00988	795	0.0371477968
K00989	14934	0.6978178590
K00990	12066	0.5638054297
K00991	13647	0.6376804822
K00992	7798	0.3643754965
K00993	192	0.0089715434
K00994	1	0.0000467268
K00995	1325	0.0619129947
K00996	749	0.0349983646
K00997	15339	0.7167422083
K00998	3181	0.1486379141
K00999	39	0.0018223448
K01000	21160	0.9887388440
K01001	0	0.0000000000
K01002	2878	0.1344796972
K01003	1539	0.0719125275
K01004	2729	0.1275174057
K01005	9329	0.4359142096
K01006	8046	0.3759637400
K01007	10528	0.4919396290
K01008	8633	0.4033923648
K01009	2250	0.1051352741
K01011	13487	0.6302041961
K01012	15448	0.7218354283
K01013	1137	0.0531283585
K01014	892	0.0416802953
K01015	5	0.0002336339
K01016	244	0.0114013364
K01017	217	0.0101397131
K01019	79	0.0036914163
K01020	238	0.0111209757
K01021	2017	0.0942479323
K01022	317	0.0148123919
K01023	3257	0.1521891500
K01024	353	0.0164945563
K01025	29	0.0013550769
K01026	2777	0.1297602916
K01027	782	0.0365403486
K01028	8781	0.4103079295
K01029	8728	0.4078314097
K01031	3203	0.1496659035
K01032	3124	0.1459744872
K01034	2045	0.0955562824
