KOs	KO_count	KO_frequency
K00562	0	0.0000000000
K00563	2	0.0625000000
K00564	0	0.0000000000
K00565	0	0.0000000000
K00566	32	1.0000000000
K00567	22	0.6875000000
K00568	18	0.5625000000
K00569	0	0.0000000000
K00570	5	0.1562500000
K00571	14	0.4375000000
K00572	0	0.0000000000
K00573	10	0.3125000000
K00574	6	0.1875000000
K00575	23	0.7187500000
K00577	0	0.0000000000
K00578	0	0.0000000000
K00579	0	0.0000000000
K00580	0	0.0000000000
K00581	0	0.0000000000
K00582	0	0.0000000000
K00583	0	0.0000000000
K00584	0	0.0000000000
K00586	0	0.0000000000
K00587	14	0.4375000000
K00588	22	0.6875000000
K00589	0	0.0000000000
K00590	5	0.1562500000
K00591	2	0.0625000000
K00592	0	0.0000000000
K00594	24	0.7500000000
K00595	10	0.3125000000
K00596	0	0.0000000000
K00597	0	0.0000000000
K00598	27	0.8437500000
K00599	0	0.0000000000
K00600	32	1.0000000000
K00601	0	0.0000000000
K00602	31	0.9687500000
K00603	27	0.8437500000
K00604	32	1.0000000000
K00605	32	1.0000000000
K00606	27	0.8437500000
K00607	0	0.0000000000
K00608	0	0.0000000000
K00609	32	1.0000000000
K00610	0	0.0000000000
K00611	31	0.9687500000
K00612	3	0.0937500000
K00613	0	0.0000000000
K00614	0	0.0000000000
K00615	17	0.5312500000
K00616	25	0.7812500000
K00617	5	0.1562500000
K00618	0	0.0000000000
K00619	27	0.8437500000
K00620	27	0.8437500000
K00621	0	0.0000000000
K00622	0	0.0000000000
K00623	0	0.0000000000
K00624	0	0.0000000000
K00625	3	0.0937500000
K00626	22	0.6875000000
K00627	30	0.9375000000
K00628	0	0.0000000000
K00629	0	0.0000000000
K00630	0	0.0000000000
K00631	2	0.0625000000
K00632	16	0.5000000000
K00633	9	0.2812500000
K00634	5	0.1562500000
K00635	0	0.0000000000
K00637	0	0.0000000000
K00638	0	0.0000000000
K00639	22	0.6875000000
K00640	25	0.7812500000
K00641	24	0.7500000000
K00643	0	0.0000000000
K00645	32	1.0000000000
K00646	0	0.0000000000
K00647	2	0.0625000000
K00648	32	1.0000000000
K00649	0	0.0000000000
K00650	0	0.0000000000
K00651	4	0.1250000000
K00652	12	0.3750000000
K00653	0	0.0000000000
K00654	0	0.0000000000
K00655	32	1.0000000000
K00656	0	0.0000000000
K00657	28	0.8750000000
K00658	6	0.1875000000
K00659	0	0.0000000000
K00660	0	0.0000000000
K00661	23	0.7187500000
K00662	1	0.0312500000
K00663	0	0.0000000000
K00664	0	0.0000000000
K00665	0	0.0000000000
K00666	7	0.2187500000
K00667	0	0.0000000000
K00668	0	0.0000000000
K00669	0	0.0000000000
